1778276033,177585100,uav1/fixed_origin,,0.0,1.7976931348623157e+308,0.0,0.0,0,0.0,0.0,0,0,58,1809,0.3997933746003035,0.3997933746003035,0.3997933746003035,0.3997933746003035,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,40.020748599
1778276033,177585100,uav1/fixed_origin,,0.0,1.7976931348623157e+308,0.0,0.0,0,0.0,0.0,0,0,58,1809,0.3997933746003035,0.3997933746003035,0.3997933746003035,0.3997933746003035,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,40.021143834
1778276034,177634334,uav1/fixed_origin,,0.0,1.7976931348623157e+308,0.0,0.0,0,0.0,0.0,0,0,58,1897,34.963908889651655,0.3997933746003035,34.963908889651655,3.856204926105439,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,41.021720355
1778276035,202659447,uav1/fixed_origin,,0.0,1.7976931348623157e+308,0.0,0.0,0,0.0,0.0,0,0,58,1897,2.9993462025147757,0.3997933746003035,34.963908889651655,3.770519053746373,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,42.021926874
1778276036,177753067,uav1/fixed_origin,,0.0,1.7976931348623157e+308,0.0,0.0,0,0.0,0.0,0,0,58,1897,36.80739110408094,0.3997933746003035,36.80739110408094,7.07420625877983,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,43.000006658
1778276037,177979362,uav1/fixed_origin,,0.0,1.7976931348623157e+308,0.0,0.0,0,0.0,0.0,0,0,58,1897,1.9993374235765016,0.3997933746003035,36.80739110408094,6.566719375259497,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,44.000330366
1778276038,177595982,uav1/fixed_origin,,0.0,1.7976931348623157e+308,0.0,0.0,0,0.0,0.0,0,0,58,1897,30.00259195392149,0.3997933746003035,36.80739110408094,8.910306633125696,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,45.000237502
1778276039,177601338,uav1/fixed_origin,,0.0,1.7976931348623157e+308,0.0,0.0,0,0.0,0.0,0,0,58,1897,2.9993988814719676,0.3997933746003035,36.80739110408094,8.319215857960323,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,46.000437411
1778276040,177616925,uav1/fixed_origin,,0.0,1.7976931348623157e+308,0.0,0.0,0,0.0,0.0,0,0,58,1897,49.97838374928783,0.3997933746003035,49.97838374928783,12.485132647093074,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,47.000875187
1778276041,179845348,uav1/fixed_origin,,0.0,1.7976931348623157e+308,0.0,0.0,0,0.0,0.0,0,0,58,1897,1.9994018889219385,0.3997933746003035,49.97838374928783,11.43655957127596,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,48.001171968
1778276042,177654383,uav1/fixed_origin,,0.0,1.7976931348623157e+308,0.0,0.0,0,0.0,0.0,0,0,58,1897,27.052862537830602,0.3997933746003035,49.97838374928783,12.998189867931426,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,48.999218898
1778276043,177618527,uav1/fixed_origin,,0.0,1.7976931348623157e+308,0.0,0.0,0,0.0,0.0,0,0,58,1897,2.99949739221897,0.3997933746003035,49.97838374928783,11.998320620360182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,49.999381909
